id,Station_Id_C,time,Lat,Lon,Alti,City,Station_Name,Cnty,VAP,RHU,PRS,TEM,PWV,dataset
1393,P3676,2025-06-03 00:00:00,29.54,113.36,32.9,岳阳市,长炼,云溪区,21.55,74.0,1003.7,23.6,37.7499,train
1394,P1515,2025-06-03 00:00:00,29.55,109.86,377.4,张家界市,河口,桑植县,22.53,97.0,966.1,19.9,50.378,train
1395,P1523,2025-06-03 00:00:00,29.55,110.39,455.0,张家界市,马合口,桑植县,21.47,93.0,958.1,19.8,40.4349,train
1396,P1538,2025-06-03 00:00:00,29.55,110.49,475.3,张家界市,分水岭,桑植县,23.14,99.0,954.6,20.0,48.6928,train
1397,P1722,2025-06-03 00:00:00,29.55,111.03,179.4,张家界市,东岳观,慈利县,22.55,93.0,987.2,20.6,41.6407,train
1398,P1960,2025-06-03 00:00:00,29.55,111.66,70.0,常德市,水阁,临澧县,23.76,91.0,997.5,21.8,55.0559,train
1399,P1968,2025-06-03 00:00:00,29.55,112.19,41.0,常德市,安全,安乡县,22.34,84.0,1004.4,22.1,31.0443,train
1401,P1950,2025-06-03 00:00:00,29.56,111.62,55.0,常德市,停弦渡,临澧县,26.7,98.0,999.6,22.5,46.832,train
1402,P3553,2025-06-03 00:00:00,29.56,113.7,51.5,岳阳市,晓阳,临湘市,21.72,89.0,1000.3,20.7,46.1958,train
1403,P1393,2025-06-03 00:00:00,29.57,109.7,817.3,湘西土家族苗族自治州,乌鸦,龙山县,18.12,96.0,918.1,16.6,33.1734,train
1404,P3531,2025-06-03 00:00:00,29.57,112.51,11.0,岳阳市,涛湖,华容县,22.46,85.0,1004.4,22.0,45.4312,train
1405,57586,2025-06-03 00:00:00,29.57,114.03,138.9,咸宁市,崇阳国家基本气象站,崇阳县,22.8,100.0,992.5,19.6,37.9,train
1406,P1000,2025-06-03 00:00:00,29.58,109.59,523.0,湘西土家族苗族自治州,石牌,龙山县,19.95,92.0,945.9,18.8,37.7366,train
1407,57562,2025-06-03 00:00:00,29.58,111.36,119.0,常德市,石门,石门县,21.67,81.0,994.6,22.2,38.4,train
1408,P1953,2025-06-03 00:00:00,29.58,112.1,30.0,常德市,水管站,安乡县,24.58,93.0,1004.7,22.0,48.865,train
1409,Q0069,2025-06-03 00:00:00,29.58,114.32,81.0,咸宁市,杭瑞K679,通山县,20.06,88.0,994.3,19.6,38.1345,train
1411,Q6667,2025-06-03 00:00:00,29.59,113.14,26.4,荆州市,监利柘木,监利市,22.85,87.0,1005.1,21.9,37.5145,train
1412,P3594,2025-06-03 00:00:00,29.59,113.33,5.7,岳阳市,钢铁,云溪区,20.72,72.0,1004.1,23.4,37.7825,train
1413,P3572,2025-06-03 00:00:00,29.6,112.46,32.0,岳阳市,富强,华容县,26.59,100.0,1004.9,22.1,52.6366,train
1414,P3534,2025-06-03 00:00:00,29.6,112.81,54.1,岳阳市,幸福水库,君山区,21.78,86.0,1001.1,21.3,55.0421,train
1415,Q8534,2025-06-03 00:00:00,29.6,114.5,76.1,咸宁市,通羊,通山县,22.07,91.0,999.5,20.6,45.6222,train
1416,Q8826,2025-06-03 00:00:00,29.6,115.09,127.3,黄石市,泉口,阳新县,23.18,91.0,993.3,21.4,51.9065,train
1417,Q5307,2025-06-03 00:00:00,29.61,108.92,468.0,恩施土家族苗族自治州,朝阳寺,咸丰县,21.57,97.0,956.9,19.2,43.8405,train
1418,P1506,2025-06-03 00:00:00,29.61,110.47,538.8,张家界市,官地坪,桑植县,22.1,100.0,945.5,19.1,41.2025,train
1419,57595,2025-06-03 00:00:00,29.61,114.46,99.9,咸宁市,通山,通山县,21.1,92.0,996.4,19.7,40.091,train
1421,P1518,2025-06-03 00:00:00,29.62,110.6,271.0,张家界市,人潮溪,桑植县,23.08,94.0,980.7,20.8,50.9687,train
1422,P1529,2025-06-03 00:00:00,29.63,110.36,241.2,张家界市,淋溪河,桑植县,23.37,100.0,982.0,20.0,43.4115,train
1424,57596,2025-06-03 00:00:00,29.63,114.21,751.6,咸宁市,金沙本底站,崇阳县,17.41,86.0,923.8,17.7,34.757,train
1425,P1540,2025-06-03 00:00:00,29.64,110.28,795.2,张家界市,天星山林场,桑植县,20.89,100.0,921.2,18.2,38.3132,train
1426,P1734,2025-06-03 00:00:00,29.64,110.96,395.1,张家界市,国太桥,慈利县,22.1,94.0,984.7,20.1,51.0112,train
1427,P3641,2025-06-03 00:00:00,29.64,113.5,21.0,岳阳市,源潭,临湘市,23.03,84.0,1004.6,22.6,39.7601,train
1428,Q8522,2025-06-03 00:00:00,29.64,114.63,52.0,咸宁市,板桥,通山县,22.31,92.0,1001.3,20.6,55.1452,train
1429,P1531,2025-06-03 00:00:00,29.65,109.86,644.8,张家界市,细砂坪,桑植县,20.94,99.0,937.0,18.4,39.4516,train
1432,P3528,2025-06-03 00:00:00,29.65,113.62,16.2,岳阳市,定湖,临湘市,20.51,80.0,1004.0,21.5,39.6082,train
1433,Q8527,2025-06-03 00:00:00,29.65,114.43,290.0,咸宁市,界水岭,通山县,21.32,89.0,974.9,20.4,52.846,train
1434,Q8524,2025-06-03 00:00:00,29.65,114.55,70.0,咸宁市,茅田,通山县,22.57,87.0,1000.1,21.7,49.679,train
1435,P1511,2025-06-03 00:00:00,29.66,110.01,503.9,张家界市,桑植坪,桑植县,21.96,100.0,952.3,19.0,40.4454,train
1436,57571,2025-06-03 00:00:00,29.66,112.41,41.2,荆州市,石首,石首市,23.24,89.0,1003.3,21.8,37.3,train
1437,P3558,2025-06-03 00:00:00,29.66,113.35,13.4,岳阳市,儒溪,临湘市,20.88,79.0,1003.8,22.0,40.3459,train
1438,Q8523,2025-06-03 00:00:00,29.66,114.73,60.0,咸宁市,茶园,通山县,22.85,87.0,1001.0,21.9,52.009,train
1439,Q0064,2025-06-03 00:00:00,29.66,114.95,23.5,黄石市,大广K2552,阳新县,21.09,76.0,1004.9,22.8,26.922,train
1441,P1505,2025-06-03 00:00:00,29.67,109.83,1053.0,张家界市,八大公山,桑植县,15.21,87.0,893.5,15.4,33.2217,train
1442,57565,2025-06-03 00:00:00,29.67,111.73,40.2,常德市,澧县,澧县,23.31,83.0,1003.6,23.0,38.1,train
1443,Q6757,2025-06-03 00:00:00,29.67,113.32,26.7,荆州市,螺山,洪湖市,19.92,74.0,1005.0,22.3,39.326,train
1444,57540,2025-06-03 00:00:00,29.68,109.14,779.9,恩施土家族苗族自治州,咸丰,咸丰县,20.76,100.0,922.9,18.1,37.1,train
1445,P1510,2025-06-03 00:00:00,29.68,110.15,394.0,张家界市,龙潭坪,桑植县,23.37,100.0,961.2,20.0,58.5431,train
1446,P1940,2025-06-03 00:00:00,29.68,111.14,717.7,常德市,白云山林场,石门县,16.8,71.0,928.2,20.2,33.0607,train
1447,P1933,2025-06-03 00:00:00,29.68,111.66,26.1,常德市,城头山,澧县,23.59,82.0,1003.1,23.4,34.3782,train
1448,Q0070,2025-06-03 00:00:00,29.68,114.64,141.1,咸宁市,杭瑞K646,通山县,19.63,78.0,990.8,21.2,42.34,train
1449,Q8503,2025-06-03 00:00:00,29.68,114.67,109.0,咸宁市,大畈,通山县,21.36,87.0,994.1,20.8,50.5025,train
1451,Q8225,2025-06-03 00:00:00,29.69,113.89,54.3,咸宁市,陆水湖风景区,赤壁市,24.35,95.0,1000.7,21.5,62.6785,train
1452,Q5508,2025-06-03 00:00:00,29.7,109.57,589.0,恩施土家族苗族自治州,沙道,宣恩县,20.08,92.0,942.7,18.9,39.7365,train
1453,P1512,2025-06-03 00:00:00,29.7,109.92,438.1,张家界市,五道水,桑植县,22.2,98.0,962.8,19.5,41.0546,train
1454,P1504,2025-06-03 00:00:00,29.7,110.58,1067.1,张家界市,人潮溪镇白石,桑植县,18.17,100.0,892.1,16.0,34.9998,train
1455,P1913,2025-06-03 00:00:00,29.7,112.03,38.0,常德市,青龙窖,澧县,26.04,95.0,1004.1,22.6,42.1854,train
1456,Q8519,2025-06-03 00:00:00,29.7,114.51,370.5,咸宁市,高槎坪,通山县,19.52,79.0,965.8,20.9,41.051,train
1457,P1544,2025-06-03 00:00:00,29.71,110.19,786.9,张家界市,赶坪,桑植县,19.8,96.0,921.8,18.0,41.0924,train
1458,P1931,2025-06-03 00:00:00,29.71,111.54,76.0,常德市,官亭水库,临澧县,23.56,87.0,999.0,22.4,47.2042,train
1459,Q6770,2025-06-03 00:00:00,29.71,113.32,20.0,荆州市,袁新泵站,洪湖市,22.32,86.0,1005.1,21.7,33.1335,train
1461,Q8827,2025-06-03 00:00:00,29.71,114.99,24.0,黄石市,梧塘,阳新县,23.13,78.0,1004.5,23.9,43.6455,train
1462,Q0074,2025-06-03 00:00:00,29.71,115.24,54.2,黄石市,杭瑞K583,阳新县,20.88,79.0,1000.7,22.0,46.2155,train
1463,Q5630,2025-06-03 00:00:00,29.72,110.27,912.3,恩施土家族苗族自治州,堰垭,鹤峰县,18.24,93.0,907.7,17.2,36.084,train
1464,57582,2025-06-03 00:00:00,29.72,113.88,51.1,咸宁市,赤壁,赤壁市,20.24,78.0,1002.7,21.7,36.2,train
1465,Q0071,2025-06-03 00:00:00,29.72,114.67,128.1,咸宁市,杭瑞K640,通山县,20.46,76.0,992.4,22.3,43.383,train
1466,P1546,2025-06-03 00:00:00,29.73,109.8,681.0,张家界市,五道水镇连家湾,桑植县,19.1,98.0,933.9,17.1,35.711,train
1467,P3566,2025-06-03 00:00:00,29.73,112.85,43.0,岳阳市,小墨山,华容县,25.48,100.0,1003.6,21.4,57.0077,train
1468,Q6658,2025-06-03 00:00:00,29.73,113.11,24.9,荆州市,监利朱河,监利市,22.61,84.0,1005.1,22.3,33.82,train
1469,Q8828,2025-06-03 00:00:00,29.73,115.31,34.0,黄石市,水源,阳新县,22.6,80.0,1004.0,23.1,38.0595,train
1471,Q5601,2025-06-03 00:00:00,29.74,110.35,467.0,恩施土家族苗族自治州,江坪河,鹤峰县,21.98,97.0,955.5,19.5,42.4863,train
1472,Q6500,2025-06-03 00:00:00,29.74,112.07,36.9,荆州市,甘厂,公安县,20.88,79.0,1004.2,22.0,34.902,train
1473,Q0603,2025-06-03 00:00:00,29.74,112.41,20.0,荆州市,石首海事码头,石首市,24.24,94.0,1003.7,21.6,43.2711,train
1474,P3521,2025-06-03 00:00:00,29.74,113.44,53.0,岳阳市,谷花,临湘市,23.18,91.0,1004.1,21.4,44.6415,train
1475,P2107,2025-06-03 00:00:00,29.75,110.85,213.4,常德市,南岳寺,石门县,22.16,96.0,984.6,19.8,47.3296,train
1476,Q0707,2025-06-03 00:00:00,29.76,112.67,6.0,荆州市,桃花洲中提示标,洪湖市,24.84,94.0,1002.9,22.0,48.1737,train
1477,Q5310,2025-06-03 00:00:00,29.77,108.82,723.6,恩施土家族苗族自治州,茅坝,咸丰县,19.22,98.0,929.1,17.2,42.8185,train
1478,P1534,2025-06-03 00:00:00,29.77,110.07,1327.0,张家界市,天平山,桑植县,15.77,100.0,866.8,13.8,30.7502,train
1479,Q5628,2025-06-03 00:00:00,29.77,110.56,509.0,恩施土家族苗族自治州,马家,鹤峰县,20.47,95.0,949.5,18.7,40.8685,train
1481,Q0617,2025-06-03 00:00:00,29.77,113.03,40.0,荆州市,监利何王庙,监利市,22.97,88.0,1004.0,21.8,46.4855,train
1482,Q8213,2025-06-03 00:00:00,29.77,113.77,32.0,咸宁市,车埠,赤壁市,24.86,100.0,1004.8,21.0,54.606,train
1483,Q6863,2025-06-03 00:00:00,29.78,112.55,35.4,荆州市,麋鹿,石首市,25.63,100.0,1004.2,21.5,54.744,train
1484,Q8208,2025-06-03 00:00:00,29.78,114.08,56.4,咸宁市,官塘驿,赤壁市,21.0,85.0,1002.2,20.9,40.2225,train
1485,P3552,2025-06-03 00:00:00,29.79,113.52,12.4,岳阳市,黄盖,临湘市,23.24,89.0,1004.5,21.8,42.7871,train
1486,Q8518,2025-06-03 00:00:00,29.79,114.7,122.0,咸宁市,毛杨,通山县,22.01,88.0,993.6,21.1,50.6875,train
1487,Q5629,2025-06-03 00:00:00,29.8,110.61,673.7,恩施土家族苗族自治州,细杉,鹤峰县,19.55,93.0,932.9,18.3,37.5955,train
1488,Q6847,2025-06-03 00:00:00,29.8,113.46,28.5,荆州市,江滩公园,洪湖市,23.73,92.0,1004.3,21.6,42.203,train
1489,Q8210,2025-06-03 00:00:00,29.8,113.6,27.6,咸宁市,沧湖,赤壁市,23.91,98.0,1005.1,20.7,51.7085,train
1491,Q8801,2025-06-03 00:00:00,29.8,114.83,74.1,黄石市,王英,阳新县,20.37,84.0,999.7,20.6,30.32,train
1492,Q8830,2025-06-03 00:00:00,29.8,115.25,23.0,黄石市,太垴,阳新县,21.28,81.0,1004.2,21.9,36.4725,train
1493,P2122,2025-06-03 00:00:00,29.81,111.12,583.0,常德市,大同山林场,石门县,20.99,86.0,940.6,20.7,45.6031,train
1494,Q6656,2025-06-03 00:00:00,29.81,113.01,26.5,荆州市,监利上车,监利市,22.45,86.0,1005.1,21.8,36.0335,train
1495,Q6668,2025-06-03 00:00:00,29.81,113.09,25.1,荆州市,监利汴河,监利市,22.2,83.0,1005.2,22.2,42.263,train
1496,57581,2025-06-03 00:00:00,29.81,113.44,28.4,荆州市,洪湖,洪湖市,22.34,81.0,1004.7,22.7,38.4,train
1497,Q8215,2025-06-03 00:00:00,29.81,113.58,28.0,咸宁市,黄盖湖,赤壁市,22.76,91.0,1005.2,21.1,43.176,train
1498,Q5338,2025-06-03 00:00:00,29.82,109.04,872.4,恩施土家族苗族自治州,柏杨坪,咸丰县,19.22,98.0,910.3,17.2,37.239,train
1499,P1914,2025-06-03 00:00:00,29.82,111.59,99.0,常德市,金罗,澧县,22.2,83.0,996.3,22.2,46.074,train
1501,Q8018,2025-06-03 00:00:00,29.83,114.33,63.9,咸宁市,三江温泉,咸安区,20.51,81.0,1000.8,21.3,32.378,train
1502,Q5532,2025-06-03 00:00:00,29.84,109.67,655.8,恩施土家族苗族自治州,金盆村,宣恩县,18.65,91.0,936.1,17.9,37.063,train
1503,Q6577,2025-06-03 00:00:00,29.84,112.47,35.7,荆州市,大垸,石首市,26.86,98.0,1004.1,22.6,51.7606,train
1504,Q0600,2025-06-03 00:00:00,29.84,113.53,26.0,荆州市,洪湖石码头,洪湖市,22.71,87.0,1004.3,21.8,39.79,train
1505,Q8106,2025-06-03 00:00:00,29.84,113.89,41.0,咸宁市,舒桥,嘉鱼县,23.37,94.0,1002.9,21.0,51.9585,train
1506,P2127,2025-06-03 00:00:00,29.85,111.39,228.0,常德市,芦茅,澧县,23.9,91.0,982.1,21.9,45.0675,train
1507,Q6661,2025-06-03 00:00:00,29.85,112.71,24.2,荆州市,监利大垸,监利市,22.2,80.0,1004.3,22.8,41.5625,train
1508,Q6773,2025-06-03 00:00:00,29.85,113.49,23.2,荆州市,洪湖经开区,洪湖市,20.98,77.0,1005.1,22.5,40.654,train
1509,57590,2025-06-03 00:00:00,29.85,114.37,102.8,咸宁市,咸宁,市辖区,23.19,98.0,996.9,20.2,33.9,train
1511,Q5620,2025-06-03 00:00:00,29.86,109.86,1175.0,恩施土家族苗族自治州,堰塘,鹤峰县,16.53,97.0,880.9,15.0,27.5045,train
1512,Q6497,2025-06-03 00:00:00,29.86,112.09,40.0,荆州市,孟家溪,公安县,22.06,84.0,1004.2,21.9,37.9415,train
1513,Q6750,2025-06-03 00:00:00,29.86,113.55,29.8,荆州市,曹市,洪湖市,22.95,76.0,1004.7,24.2,38.812,train
1514,Q8107,2025-06-03 00:00:00,29.86,113.81,44.0,咸宁市,高铁岭,嘉鱼县,23.19,98.0,1003.5,20.2,39.01,train
1515,Q8136,2025-06-03 00:00:00,29.86,113.85,46.0,咸宁市,廖家桥泵站,嘉鱼县,23.35,90.0,1002.7,21.7,38.1355,train
1516,Q8135,2025-06-03 00:00:00,29.86,113.88,35.0,咸宁市,米埠,嘉鱼县,23.0,96.0,1003.1,20.4,57.504,train
1517,Q8010,2025-06-03 00:00:00,29.86,114.28,37.0,咸宁市,咸安,咸安区,24.41,78.0,1003.5,24.8,41.4295,train
1518,Q8014,2025-06-03 00:00:00,29.86,114.64,453.0,咸宁市,白云山,咸安区,19.18,89.0,956.5,18.7,46.177,train
1519,Q5330,2025-06-03 00:00:00,29.87,108.81,869.0,恩施土家族苗族自治州,八家台,咸丰县,18.43,97.0,911.3,16.7,35.011,train
1521,Q5326,2025-06-03 00:00:00,29.88,108.91,832.0,恩施土家族苗族自治州,李子溪,咸丰县,19.61,100.0,917.9,17.2,36.9773,train
1522,57543,2025-06-03 00:00:00,29.88,110.02,541.2,恩施土家族苗族自治州,鹤峰,鹤峰县,19.11,87.0,948.9,19.0,38.1,train
1523,P1909,2025-06-03 00:00:00,29.88,110.54,1123.0,常德市,南北,石门县,19.39,97.0,886.6,17.5,37.2599,train
1524,57573,2025-06-03 00:00:00,29.88,112.9,26.2,荆州市,监利,监利市,22.34,82.0,1004.7,22.5,56.191,train
1525,Q8800,2025-06-03 00:00:00,29.88,115.41,14.0,黄石市,半壁山,阳新县,22.19,85.0,1006.2,21.8,37.942,train
1526,P2089,2025-06-03 00:00:00,29.89,111.02,418.0,常德市,里山河水库,石门县,21.88,99.0,959.1,19.1,51.4204,train
1527,Q8140,2025-06-03 00:00:00,29.89,113.71,36.0,咸宁市,铜山,嘉鱼县,23.31,83.0,1003.8,23.0,49.5115,train
1528,Q9604,2025-06-03 00:00:00,29.89,115.91,16.9,黄冈市,孔垄,黄梅县,22.28,88.0,1006.2,21.3,42.6711,train
1529,Q5539,2025-06-03 00:00:00,29.9,109.26,1180.2,恩施土家族苗族自治州,竹园,宣恩县,17.09,99.0,880.9,15.2,35.4845,train
1531,Q6659,2025-06-03 00:00:00,29.9,113.08,24.7,荆州市,监利福田,监利市,23.69,88.0,1005.1,22.3,43.9365,train
1532,58500,2025-06-03 00:00:00,29.9,115.22,60.7,黄石市,阳新,阳新县,20.88,84.0,1001.4,21.0,32.3,train
1533,Q9603,2025-06-03 00:00:00,29.9,115.79,27.0,黄冈市,蔡山,黄梅县,22.85,87.0,1006.1,21.9,44.2955,train
1534,Q5634,2025-06-03 00:00:00,29.91,110.26,606.5,恩施土家族苗族自治州,水泉,鹤峰县,20.26,94.0,940.8,18.7,40.821,train
1535,Q6758,2025-06-03 00:00:00,29.91,113.61,30.0,荆州市,乌林,洪湖市,22.56,88.0,1005.1,21.5,41.9235,train
1536,Q8102,2025-06-03 00:00:00,29.91,113.68,28.0,咸宁市,陆溪,嘉鱼县,23.01,92.0,1004.8,21.1,38.898,train
1537,Q8114,2025-06-03 00:00:00,29.91,113.81,28.0,咸宁市,九龙,嘉鱼县,23.22,94.0,1004.3,20.9,53.584,train
1538,Q8012,2025-06-03 00:00:00,29.91,114.24,22.0,咸宁市,宝塔,咸安区,21.74,76.0,1005.7,23.3,44.625,train
1539,Q5327,2025-06-03 00:00:00,29.92,108.91,847.0,恩施土家族苗族自治州,中心场,咸丰县,19.05,99.0,916.2,16.9,35.741,train
1541,Q6494,2025-06-03 00:00:00,29.92,112.1,44.0,荆州市,南平,公安县,22.06,84.0,1003.6,21.9,42.819,train
1542,Q6754,2025-06-03 00:00:00,29.92,113.29,20.0,荆州市,洪狮渔场,洪湖市,23.17,83.0,1005.0,22.9,44.8665,train
1543,Q8742,2025-06-03 00:00:00,29.92,114.84,50.8,黄石市,龙凤山庄,大冶市,22.61,83.0,1000.9,22.5,50.5295,train
1544,Q0061,2025-06-03 00:00:00,29.92,114.88,57.7,黄石市,大广K2520,大冶市,20.19,75.0,1000.8,22.3,28.5995,train
1545,Q8809,2025-06-03 00:00:00,29.92,115.27,34.0,黄石市,陶港,阳新县,22.06,85.0,1003.7,21.7,42.5795,train
1546,58501,2025-06-03 00:00:00,29.92,115.63,28.1,黄冈市,武穴,武穴市,23.99,87.0,1005.0,22.7,33.2,train
1547,Q5209,2025-06-03 00:00:00,29.93,108.71,474.0,恩施土家族苗族自治州,龙桥,利川市,20.73,98.0,956.0,18.4,39.438,train
1549,Q6753,2025-06-03 00:00:00,29.93,113.23,30.0,荆州市,瞿家湾渡口,洪湖市,23.45,83.0,1004.9,23.1,42.4385,train
1551,P1904,2025-06-03 00:00:00,29.94,110.78,285.0,常德市,壶瓶山,石门县,22.39,97.0,980.1,19.8,42.1469,train
1552,Q6769,2025-06-03 00:00:00,29.94,113.34,20.0,荆州市,土地湖,洪湖市,23.15,86.0,1005.9,22.3,41.595,train
1553,Q8003,2025-06-03 00:00:00,29.94,114.36,30.0,咸宁市,横沟桥,咸安区,24.64,91.0,1004.1,22.4,48.0675,train
1554,Q8724,2025-06-03 00:00:00,29.94,114.7,63.8,黄石市,毛铺水库,大冶市,20.36,78.0,1000.3,21.8,33.8445,train
1555,Q9703,2025-06-03 00:00:00,29.94,115.48,16.0,黄冈市,大法寺,武穴市,22.19,79.0,1006.1,23.0,39.7423,train
1556,Q5301,2025-06-03 00:00:00,29.95,109.08,788.1,恩施土家族苗族自治州,黄金洞,咸丰县,19.17,99.0,921.0,17.0,43.172,train
1557,Q0619,2025-06-03 00:00:00,29.95,113.83,30.0,荆州市,洪湖龙口汽渡码头,洪湖市,23.08,94.0,1004.3,20.8,54.445,train
1558,Q8813,2025-06-03 00:00:00,29.95,115.39,18.1,黄石市,王曙,阳新县,21.91,73.0,1005.5,24.1,45.2305,train
1559,Q5517,2025-06-03 00:00:00,29.96,109.35,1134.7,恩施土家族苗族自治州,荆竹坪,宣恩县,17.76,99.0,885.2,15.8,34.694,train
1561,Q6755,2025-06-03 00:00:00,29.96,113.18,23.5,荆州市,瞿家湾,洪湖市,23.13,87.0,1004.8,22.1,38.282,train
1562,Q6761,2025-06-03 00:00:00,29.96,113.45,27.6,荆州市,汊河,洪湖市,22.75,82.0,1005.1,22.8,33.5345,train
1563,Q8133,2025-06-03 00:00:00,29.96,113.92,29.0,咸宁市,三湖社区,嘉鱼县,23.07,90.0,1004.3,21.5,38.552,train
1564,Q8009,2025-06-03 00:00:00,29.96,114.3,43.0,咸宁市,张公,咸安区,22.33,85.0,1002.1,21.9,57.0122,train
1565,Q6401,2025-06-03 00:00:00,29.97,111.56,100.3,荆州市,洈水,松滋市,20.04,74.0,997.4,22.4,42.6855,train
1566,Q6415,2025-06-03 00:00:00,29.97,111.7,76.2,荆州市,万家,松滋市,22.37,90.0,1000.8,21.0,41.1202,train
1567,Q6951,2025-06-03 00:00:00,29.97,112.6,30.3,荆州市,秦市,江陵县,24.65,95.0,1004.8,21.7,44.609,train
1568,Q8705,2025-06-03 00:00:00,29.97,114.68,42.1,黄石市,金牛,大冶市,21.53,84.0,1001.8,21.5,46.794,train
1569,P1920,2025-06-03 00:00:00,29.98,111.07,274.0,常德市,太平,石门县,20.77,94.0,976.6,19.1,43.3238,train
1571,Q6651,2025-06-03 00:00:00,29.98,112.7,26.1,荆州市,监利汪桥,监利市,22.34,83.0,1004.8,22.3,46.682,train
1572,Q6665,2025-06-03 00:00:00,29.98,113.05,31.9,荆州市,监利分盐,监利市,24.13,93.0,1004.8,21.7,51.8475,train
1573,Q8118,2025-06-03 00:00:00,29.98,113.92,36.0,咸宁市,鱼岳,嘉鱼县,22.32,86.0,1004.0,21.7,43.809,train
1574,Q9609,2025-06-03 00:00:00,29.98,116.02,20.0,黄冈市,下新,黄梅县,22.28,88.0,1006.1,21.3,42.9756,train
1575,Q5530,2025-06-03 00:00:00,29.99,109.36,743.4,恩施土家族苗族自治州,洗草坝,宣恩县,18.59,96.0,926.8,17.0,33.9765,train
1576,Q5633,2025-06-03 00:00:00,29.99,110.49,1137.0,恩施土家族苗族自治州,中坪,鹤峰县,15.41,94.0,882.5,14.4,25.434,train
1577,Q6495,2025-06-03 00:00:00,29.99,112.01,48.0,荆州市,狮子口,公安县,22.46,85.0,1003.0,22.0,43.9235,train
1578,Q6499,2025-06-03 00:00:00,29.99,112.11,37.0,荆州市,夹竹园,公安县,23.09,89.0,1003.9,21.7,38.131,train
1579,Q6958,2025-06-03 00:00:00,29.99,112.46,31.3,荆州市,郝穴,江陵县,22.75,84.0,1004.4,22.4,47.5755,train
1581,Q8713,2025-06-03 00:00:00,29.99,114.68,41.5,黄石市,灵乡,大冶市,22.28,88.0,1003.2,21.3,45.6625,train
1582,57541,2025-06-03 00:00:00,30.0,109.48,602.6,恩施土家族苗族自治州,宣恩,宣恩县,20.47,95.0,942.3,18.7,38.2,train
1583,Q8132,2025-06-03 00:00:00,30.0,114.03,21.0,咸宁市,三畈,嘉鱼县,22.85,87.0,1005.1,21.9,44.8848,train
1584,Q1320,2025-06-03 00:00:00,30.0,114.51,55.0,武汉市,湖泗祝祠,江夏区,21.54,82.0,1002.8,21.9,48.6444,train
1585,Q0060,2025-06-03 00:00:00,30.0,114.9,50.6,黄石市,大广K2510,大冶市,21.27,80.0,1000.9,22.1,35.5105,train
1586,Q0051,2025-06-03 00:00:00,30.0,115.59,38.0,黄冈市,黄黄K730,武穴市,22.03,87.0,1004.4,21.3,43.778,train
1587,Q5516,2025-06-03 00:00:00,30.01,109.59,490.9,恩施土家族苗族自治州,长潭北,宣恩县,20.9,94.0,953.9,19.2,33.4955,train
1588,Q5605,2025-06-03 00:00:00,30.01,110.27,1300.0,恩施土家族苗族自治州,清湖,鹤峰县,14.85,90.0,866.3,14.5,25.728,train
1589,Q6759,2025-06-03 00:00:00,30.01,113.86,30.0,荆州市,大沙,洪湖市,22.51,90.0,1005.3,21.1,47.672,train
1591,Q8725,2025-06-03 00:00:00,30.01,114.56,12.4,黄石市,高河闸,大冶市,23.18,91.0,1005.3,21.4,47.455,train
1592,Q8807,2025-06-03 00:00:00,30.01,115.17,144.4,黄石市,太子,阳新县,21.29,74.0,991.3,23.4,43.0155,train
1593,Q8105,2025-06-03 00:00:00,30.02,114.0,24.0,咸宁市,新街,嘉鱼县,23.04,91.0,1005.1,21.3,36.603,train
1594,Q1335,2025-06-03 00:00:00,30.02,114.25,21.7,武汉市,邓家洲,江夏区,20.88,79.0,1005.3,22.0,41.8255,train
1595,Q1308,2025-06-03 00:00:00,30.02,114.46,40.8,武汉市,湖泗,江夏区,21.8,91.0,1003.4,20.4,52.1453,train
1596,Q8825,2025-06-03 00:00:00,30.02,115.11,98.2,黄石市,王崇,阳新县,21.39,73.0,997.0,23.7,46.7325,train
1597,Q0052,2025-06-03 00:00:00,30.02,115.67,42.5,黄冈市,黄黄K722,武穴市,21.61,88.0,1003.0,20.8,46.147,train
1598,Q9704,2025-06-03 00:00:00,30.02,115.69,24.0,黄冈市,花桥,武穴市,22.07,91.0,1005.6,20.6,46.3275,train
1599,Q6406,2025-06-03 00:00:00,30.03,111.37,136.0,荆州市,卸甲坪,松滋市,19.71,87.0,994.0,19.5,37.9252,train
1601,Q6403,2025-06-03 00:00:00,30.03,111.85,52.1,荆州市,纸厂河,松滋市,22.37,90.0,1002.9,21.0,50.502,train
